procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0      0 6608480  27428 955172    0    0  1432  2744  138  232  1  2 95  1
 0  0      0 6596956  27448 967072    0    0     8  3040  956 1307  0  6 93  0
 1  0      0 6596980  27448 967144    0    0     0  3500 1042 1213  2  8 91  0
 1  0      0 6603040  27448 960264    0    0     0  3500 1062 1149  1  7 92  0
 0  0      0 6596732  27448 967452    0    0     0  3076  972 1189  2  5 93  0
 0  0      0 6596964  27448 967096    0    0     0  3500 1022 1221  1  7 92  0
 0  0      0 6596972  27460 967224    0    0     4  3512 1037 1165  1  6 93  0
 0  0      0 6596716  27460 967224    0    0     0  3000  950 1212  1  6 93  0
 0  0      0 6597096  27460 967224    0    0     0  3500 1019 1229  1  7 92  0
 0  0      0 6596856  27460 967224    0    0     0  3536  994 1166  1  6 94  0
 1  0      0 6596832  27460 967224    0    0     0  3000  959 1203  1  6 93  0
 0  0      0 6596848  27468 967228    0    0     0  3512 1074 1255  1  6 92  0
 0  0      0 6596700  27468 967228    0    0     0  3500  983 1150  1  5 94  0
 0  0      0 6596972  27468 967228    0    0     0  3000  946 1177  1  8 92  0
 0  0      0 6596724  27468 967232    0    0     0  3536 1026 1201  2  7 91  0
 1  0      0 6596872  27468 967232    0    0     0  3500 1007 1145  1  6 93  0
