procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 5504388  27428 955388    0    0   806  6158  250  348  2  4 93  1
 1  0      0 5487200  27448 972484    0    0     8 24040 1098 1291  2  6 92  0
 2  0      0 5495656  27448 964528    0    0     0 24000  954 1219  4  5 92  0
 1  0      0 5494904  27448 964920    0    0     0 24000  928 1120  3  5 92  0
 2  0      0 5485248  27448 972892    0    0     0 20000 1024 1057  4  4 92  0
 0  0      0 5487348  27452 972892    0    0     0 28076  896 1161  3  5 92  0
 0  0      0 5486968  27464 972892    0    0     4 24012  828 1123  4  4 92  0
 0  0      0 5487100  27464 972892    0    0     0 24000  858 1105  3  5 92  0
 2  0      0 5496152  27464 963420    0    0     0 28000  922 1122  3  5 92  0
 0  0      0 5486852  27464 972892    0    0     0 24000  865 1200  3  5 92  0
 0  0      0 5486696  27472 972892    0    0     0 24036  873 1124  2  5 93  0
 0  0      0 5486984  27480 972892    0    0     0 24012  824 1117  3  5 92  0
 1  0      0 5487100  27480 972892    0    0     0 28000  953 1111  4  4 92  0
 0  0      0 5487092  27480 972892    0    0     0 24000  910 1173  3  5 92  0
 0  0      0 5487240  27480 972892    0    0     0 24000  865 1094  3  4 92  0
 0  0      0 5487224  27488 972892    0    0     0 24036  946 1105  3  5 93  0
 2  0      0 5483784  27496 972888    0    0     0 24012  906 1116  3  5 92  0
