procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 7377900   3072  99672    0    0     1     7   13    8  1  0 99  0
 0  0      0 7356764   3096 112744    0    0   280  6040 1395 1521  1  7 92  0
 1  1      0 7346480   3104 122428    0    0  1248  7000 2128 1933  2  6 91  0
 0  0      0 7345936   3108 123188    0    0   296  6000 3616 1508  2  6 91  1
 3  0      0 7355120   3128 113700    0    0   856  7080 1668 1716  2  6 92  0
 0  0      0 7343300   3132 125512    0    0   292  6000 1424 1444  2  6 91  0
 2  0      0 7332584   3152 135480    0    0   548 11824 4621 1636  2  6 91  1
 0  0      0 7332040   3160 137012    0    0  1172  6000 1671 1963  2  6 91  0
 0  0      0 7330724   3164 137656    0    0   588  7000 1673 1560  2  5 92  0
 0  0      0 7329228   3180 139272    0    0   896  6036 1608 1864  2  7 90  0
 0  1      0 7327872   3184 139724    0    0   316  7000 1506 1419  2  6 92  0
 0  0      0 7326896   3200 141264    0    0  1240 10272 1770 1997  2  6 91  0
 0  0      0 7317768   3208 150968    0    0   980  6000 4924 1815  2  7 88  2
 0  0      0 7316844   3212 151752    0    0   708  6000 1538 1614  2  5 92  0
 2  0      0 7326076   3232 142032    0    0  1328  7036 1844 1986  2  6 92  0
 0  0      0 7314364   3236 153604    0    0   700  6000 1500 1631  2  7 92  0
