procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  1      0 7560312   2152  57560    0    0     1     2   12    8  1  0 99  0
 1  0      0 7560132    384  51552    0    0  4940  2300 1743 1940  1  3 95  1
 0  0      0 7560412    352  51556    0    0  4076  1736 1276 1761  1  3 95  1
 1  0      0 7559644    352  51832    0    0  3188  1336 1000 1440  1  2 96  1
 0  0      0 7560396    356  51456    0    0  2972  1724 1084 1457  1  1 97  1
 0  0      0 7560380    376  51652    0    0  3532  1740 1141 1603  1  2 96  1
 0  0      0 7560272    372  51600    0    0  2616  1336  974 1337  1  2 97  0
 1  0      0 7560396    364  51588    0    0  3460  1736 1149 1616  1  2 95  1
 0  0      0 7551764    384  59888    0    0  2616  1288 8106 1773  2  4 91  4
 1  0      0 7551280    400  60516    0    0  3068  1332  991 1545  0  3 96  1
 0  0      0 7551892    360  59808    0    0  3932  2156 1310 1965  1  2 95  2
 0  0      0 7551784    372  59752    0    0  4376  2184 1342 2054  2  2 94  1
 0  0      0 7551280    372  60044    0    0  3492  1744 1156 1782  1  2 96  1
 0  0      0 7551512    376  59808    0    0  3532  1740 1165 1714  0  3 96  1
 1  0      0 7543244    376  67860    0    0  2668  1320 6528 1764  1  3 92  5
 0  0      0 7543788    372  68120    0    0  4380  2172 1668 2159  1  4 95  0
 0  0      0 7543804    356  67972    0    0  3500  1756 1158 1740  1  3 95  1
 0  0      0 7543796    380  67932    0    0  4344  2168 1426 2136  2  3 94  1
 0  0      0 7543688    376  67980    0    0  3508  1740 1155 1742  1  3 95  1
 0  0      0 7543540    380  67980    0    0  3508  1752 1116 1527  0  3 95  1
 1  0      0 7543928    376  67968    0    0  2660  1304  938 1356  1  2 96  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0      0 7543588    388  68204    0    0  3528  1740 1137 1543  1  3 95  1
 0  0      0 7543416    396  68104    0    0  2612  1312 1097 1494  1  2 96  1
 0  0      0 7543688    376  68236    0    0  3452  1740 1127 1487  2  3 94  1
 1  0      0 7534880    396  76688    0    0  3124  1320 6809 2562  1  3 91  5
 0  0      0 7535268    384  76172    0    0  3020  1732 1070 1508  1  2 95  1
 0  0      0 7534532    380  76156    0    0  2660  1304  921 1307  0  3 95  1
