procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  2      0 7562148   2156  56040    0    0     1     2   12    8  1  0 99  0
 0  1      0 7559888    368  51848    0    0  4260  1936 1443 1573  1  2 96  1
 0  0      0 7560312    388  51568    0    0  4044  1772 1296 1657  2  4 94  0
 0  0      0 7560368    388  51676    0    0  2680  1392  937 1361  1  1 96  1
 0  1      0 7560128    384  51576    0    0  3492  1804 1052 1515  1  2 96  1
 0  1      0 7560144    388  52032    0    0  3084  1404 1039 1445  0  2 96  1
 1  0      0 7560128    404  51804    0    0  3344  1844 1115 1530  1  2 95  1
 0  0      0 7560144    384  51824    0    0  3348  1836 1143 1523  2  3 94  1
 0  0      0 7552264    384  60000    0    0  2676  1376 7005 2531  1  4 91  4
 0  0      0 7552036    388  60004    0    0  3528  1804 1138 1532  0  3 95  1
 1  0      0 7552020    388  60020    0    0  3556  1832 1145 1627  1  3 95  1
 0  0      0 7552144    392  59760    0    0  2676  1376  923 1367  0  1 96  2
 0  0      0 7551896    396  59996    0    0  3540  1840 1167 1544  1  2 95  1
 0  0      0 7552276    408  60032    0    0  4368  1404 1330 1427  0  2 96  1
 0  0      0 7552324    388  59960    0    0  2848  1376  948 1364  1  2 96  1
 0  0      0 7552432    392  59912    0    0  4404  2276 1357 1807  1  3 94  2
 0  0      0 7552200    388  59808    0    0  2652  1404  921 1327  0  2 96  1
 1  0      0 7552216    392  59736    0    0  3540  1804 1132 1545  1  2 94  2
 0  0      0 7552416    392  59744    0    0  4436  2288 1580 1796  1  4 93  1
 0  0      0 7552300    392  59764    0    0  3524  1836 1159 1646  1  3 95  1
 2  1      0 7543144    384  68476    0    0  4408  1872 4386 1950  1  3 92  3
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 7544120    368  67616    0    0  3524  1832 5410 1681  1  4 93  2
 0  0      0 7544264    396  67972    0    0  3888  2268 1308 1737  1  5 94  0
 0  0      0 7543776    396  68092    0    0  3560  1840 1146 1696  2  3 94  1
 1  0      0 7534828    396  76216    0    0  5376  1836 7520 2093  1  5 88  5
 2  0      0 7536600    388  75684    0    0  4208  1868 1257 1785  1  4 94  1
 0  0      0 7536028    396  76264    0    0  2992  1824 1146 1622  1  2 96  1
