procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0      0 6602744   3248 183624    0    0     1     9   13    8  1  0 99  0
 0  0      0 6579156   3268 198824    0    0     8 24040 1015 1482  3  5 92  0
 1  0      0 6571880   3268 207016    0    0     0 24000 3514 1295  2  6 90  2
 0  0      0 6571748   3268 207016    0    0     0 24000  976 1224  2  6 92  0
 0  0      0 6571492   3276 206972    0    0     0 28080 1103 1237  3  6 91  0
 0  0      0 6571624   3276 207016    0    0     0 24000  964 1277  3  5 91  0
 0  0      0 6562868   3288 215208    0    0     4 24012 3918 1292  2  6 91  1
 0  0      0 6562852   3288 215208    0    0     0 24000 1048 1244  3  5 91  0
 0  0      0 6562976   3288 215208    0    0     0 24000  836 1226  4  3 93  0
 1  0      0 6563108   3288 215208    0    0     0 24000 1101 1230  3  6 90  0
 1  0      0 6563480   3296 214952    0    0     0 24036 1241 1278  2  8 90  0
 0  0      0 6563108   3304 215208    0    0     0 24012  942 1296  2  6 91  0
 0  0      0 6563100   3304 215208    0    0     0 24000  940 1224  3  4 93  0
 2  0      0 6565964   3304 212220    0    0     0 28000 9847 2855  2  7 88  3
 0  0      0 6554796   3304 223364    0    0     0 24000  923 1287  3  5 92  0
 0  0      0 6554936   3312 223400    0    0     0 24036  961 1226  1  6 93  0
 0  0      0 6554556   3320 223400    0    0     0 24012 1007 1292  3  4 93  0
