procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 7  0      0 6717152   3216 163404    0    0     1     9   13    8  1  0 99  0
 5  0      0 6692752   3240 178608    0    0  1304 24040 4808 2090  3  6 89  1
 1  0      0 6676648   3244 193480    0    0   400 20000 1039 1430  2  6 91  0
 0  0      0 6661280   3252 209672    0    0   256 24000 4462 1485  4  6 89  1
 1  0      0 6656684   3260 213692    0    0   128 24000  922 1299  3  5 91  0
 0  0      0 6648492   3276 221484    0    0   256 24080 1021 1396  4  5 90  0
 0  0      0 6644804   3292 225420    0    0   132 49720 1003 1303  4  4 90  2
 1  0      0 6643820   3300 226856    0    0   256 24000  982 1419  4  5 90  0
 0  0      0 6632272   3304 237228    0    0   128 24000  944 1315  2  6 91  0
 3  0      0 6630304   3312 239312    0    0   256 24000  988 1362  2  7 90  0
 0  0      0 6620004   3324 249052    0    0   128 24036  998 1321  4  4 91  0
 0  1      0 6605032   3336 261104    0    0   160 51160 9731 3177  3  6 86  5
 1  0      0 6598808   3344 269048    0    0   224 20000  899 1389  3  6 91  0
 0  1      0 6592220   3348 272996    0    0   132 28000  974 1320  3  5 91  0
 1  0      0 6587656   3356 281112    0    0   252 20000  919 1414  3  5 91  0
 1  0      0 6581216   3372 284828    0    0   128 24036 1001 1343  4  4 91  0
 0  0      0 6576256   3388 292664    0    0   256 55040 1178 1410  4  5 89  2
