procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0      0 7419988   3040  90332    0    0     1     7   13    8  1  0 99  0
 3  0      0 7397688   3068 103924    0    0   852  6040 1532 1854  1  6 92  0
 0  0      0 7386876   3084 114492    0    0  1228  6000 4173 1957  2  7 89  1
 0  1      0 7383844   3096 116340    0    0  1848  7000 1894 2193  2  6 91  0
 1  0      0 7381940   3120 119212    0    0  2212  6080 1931 2413  1  8 91  0
 0  0      0 7380172   3132 121120    0    0  1840  6000 1824 2246  2  6 91  1
 0  0      0 7378088   3156 123164    0    0  1868 13116 1939 2211  2  7 90  1
 2  0      0 7375940   3172 125224    0    0  2096  6000 1919 2334  1  6 92  0
 1  0      0 7373136   3184 127784    0    0  1184  7000 1782 1863  1  7 92  0
 0  0      0 7363360   3196 137552    0    0  2296  5000 4385 2443  3  6 90  1
 0  0      0 7360880   3216 139908    0    0  1600  7036 1884 2070  1  7 91  0
 1  0      0 7353640   3236 147216    0    0  2220 12052 6504 2526  1  8 88  3
 0  0      0 7348960   3252 151412    0    0  2340  6000 1996 2467  2  7 91  0
 0  0      0 7347084   3264 153028    0    0  2256  6000 1910 2395  2  6 92  0
 0  0      0 7344976   3276 155252    0    0  2092  6000 1906 2340  1  6 93  0
 0  0      0 7341952   3300 157980    0    0  2652  7036 2130 2637  3  5 91  0
 3  0      0 7346812   3320 153540    0    0  2376 10536 2129 2572  1  6 92  1
