procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  1      0 7555400   2200  62568    0    0     1     4   12    8  1  0 99  0
 2  1      0 7558988    368  52956    0    0  4680  6576 1393 1696  1  2 96  2
 0  0      0 7558912    380  52756    0    0  3608  6448 1293 1678  1  3 94  1
 0  0      0 7559256    396  52744    0    0  2660  4848 1113 1499  0  3 96  1
 0  0      0 7550596    384  60952    0    0  2772  4852 6828 2376  0  5 91  4
 1  0      0 7550508    376  60948    0    0  2660  4844  895 1408  1  2 96  1
 0  0      0 7550664    388  61004    0    0  2668  4864  899 1423  0  3 96  1
 0  0      0 7551004    380  61060    0    0  3544  6468 1461 1900  1  4 94  2
 0  0      0 7550548    404  60912    0    0  2696  4872 1093 1552  0  2 96  2
 0  0      0 7542448    404  69128    0    0  2668  4876 7631 1837  1  4 91  4
 0  0      0 7542512    404  69400    0    0  2672  4860 1319 1470  0  2 96  1
 2  0      0 7544740    372  67464    0    0  3256  4892 1144 1693  1  2 95  2
 0  0      0 7542840    404  69216    0    0  2960  6468 1119 1626  0  4 95  1
 1  0      0 7544280    372  67532    0    0  3504  4892 1382 1679  0  4 94  2
 0  0      0 7532436    396  77308    0    0  2728  6464 7198 3444  0  4 90  5
 0  0      0 7532744    376  77360    0    0  3540  6492 1054 1680  1  2 95  1
 0  0      0 7533252    392  77360    0    0  2700  4888 1102 1578  0  3 95  1
 0  0      0 7533332    384  77580    0    0  4428  8088 1223 1935  2  3 94  1
 0  0      0 7533584    400  77520    0    0  3080  4888 1877 2132  1  3 94  2
 2  0      0 7533224    368  78016    0    0  4092  6496 1607 2004  1  4 94  2
 0  0      0 7523412    396  85516    0    0  3036  6460 8860 2624  1  5 90  4
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 7524392    388  85868    0    0  3496  6488 1160 1753  1  3 94  2
 0  0      0 7524212    420  85780    0    0  2620  4864  983 1523  1  2 96  1
 1  0      0 7524136    412  85904    0    0  3092  4896 1277 1688  1  2 95  2
 0  0      0 7524896    408  85556    0    0  3072  6468 2249 2960  1  4 93  2
 1  0      0 7525080    388  85536    0    0  3508  6496 1163 1610  0  3 94  2
 0  0      0 7525152    388  85688    0    0  3488  6516 1342 1773  1  3 95  2
 0  0      0 7525620    396  85816    0    0  4352  8084 1545 2119  0  5 92  2
 0  1      0 7527644    368  83836    0    0  3312  4900 1381 1866  0  2 95  3
