procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  2      0 7555516   2156  62800    0    0     1     4   12    8  1  0 99  0
 1  1      0 7558860    360  52816    0    0  4212  6600 1423 1719  0  2 96  2
 0  0      0 7558736    368  53048    0    0  3104  4836 1303 1434  0  3 96  1
 0  0      0 7550228    368  60992    0    0  2812  4832 7590 2009  0  6 92  2
 1  0      0 7550120    364  61140    0    0  2664  4836  862 1423  0  2 97  1
 0  0      0 7550484    376  60976    0    0  2684  4840  893 1398  1  2 96  1
 0  0      0 7550468    372  61052    0    0  2652  4832 1454 2117  0  3 96  1
 0  0      0 7550336    380  61104    0    0  2692  4852 1080 1574  1  1 96  1
 0  0      0 7550716    348  61012    0    0  3528  6424 1267 1746  1  2 95  2
 0  0      0 7550304    368  61032    0    0  2640  4844 1185 1524  1  2 95  2
 0  0      0 7550568    364  61120    0    0  2676  4832 1383 1952  0  3 95  1
 1  0      0 7533648    372  77468    0    0  2692  4832 15443 2815  0  9 84  6
 0  0      0 7533904    364  77628    0    0  2680  4844  862 1350  1  2 96  1
 1  0      0 7534028    360  77432    0    0  2656  4832 1178 1453  0  3 95  1
 0  0      0 7533888    368  77296    0    0  2664  4836 1084 1452  0  1 96  2
 0  0      0 7533680    360  77328    0    0  2708  4836 1662 2064  1  2 96  1
 0  0      0 7534184    372  77564    0    0  2644  4840 1274 2012  0  2 97  1
 0  0      0 7533944    380  77416    0    0  2696  4836 1069 1449  1  3 95  1
 2  0      0 7533656    340  76856    0    0  3480  4856 1341 1664  1  4 94  1
 0  1      0 7533888    440  77848    0    0  2144  4832 1231 1524  0  2 96  2
 0  0      0 7533748    364  77368    0    0  3236  6436 2045 2883  0  4 93  2
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 7533716    356  77368    0    0  3504  6444 1593 2393  1  3 95  1
 0  0      0 7533824    356  77384    0    0  3524  6452 1652 2450  1  4 94  2
 0  1      0 7533660    376  77632    0    0  2940  4856 1977 2756  0  3 96  0
 0  0      0 7533660    356  77396    0    0  3216  6424 2100 3425  0  3 95  1
 2  0      0 7533508    368  77332    0    0  2656  4840 1756 2280  2  2 96  1
 0  0      0 7533248    348  77284    0    0  3532  6460 1838 2952  1  3 94  2
 0  0      0 7534124    356  77356    0    0  3520  6436 1626 2491  1  4 95  0
 0  0      0 7533860    356  77584    0    0  3508  6460 1053 1724  1  3 95  1
 1  0      0 7532276    344  76964    0    0  3480  4848 1936 2925  1  3 94  2
