procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0      0 7558212   2160  59964    0    0     1     3   12    8  1  0 99  0
 0  0      0 7559848    356  52092    0    0  4084  3436 1561 1775  1  3 95  0
 0  0      0 7559880    348  52004    0    0  4124  3308 1564 1967  1  2 95  2
 0  0      0 7559888    356  51976    0    0  3532  3332 1290 1689  1  2 96  1
 0  0      0 7550140    356  60408    0    0  3716  3324 9578 2686  1  4 91  4
 1  0      0 7551632    340  59500    0    0  3444  2512 1190 1598  1  2 96  1
 1  0      0 7550920    368  60448    0    0  2744  3340 1367 1799  0  2 96  1
 0  0      0 7551244    384  60276    0    0  2688  2516 1133 1454  0  2 97  1
 1  0      0 7552164    344  59448    0    0  3496  2552 1309 1790  1  3 95  1
 0  0      0 7551408    376  60204    0    0  2668  3328 1480 1612  2  2 95  1
 0  0      0 7551524    376  60240    0    0  3528  3356 1312 1678  1  2 96  1
 0  0      0 7551292    376  60336    0    0  3568  3352 1295 1708  1  2 95  1
 0  0      0 7551644    384  60124    0    0  2720  2516 1238 1413  1  1 97  1
 1  0      0 7541728    376  68252    0    0  2692  2516 7445 2817  0  5 91  4
 0  0      0 7542192    392  68516    0    0  2688  2548 1027 1380  1  2 97  0
 1  0      0 7543596    340  67672    0    0  3512  2524 1132 1521  1  2 96  1
 0  0      0 7543156    368  68304    0    0  3628  4172 1522 1781  1  4 95  0
 0  0      0 7543200    380  68372    0    0  2688  2516 1231 1519  0  2 96  1
 0  0      0 7543256    392  68396    0    0  2660  2520 1025 1356  1  1 97  1
 0  0      0 7533592    400  76608    0    0  3164  2512 7786 2667  1  5 90  4
 1  0      0 7534152    372  76548    0    0  3576  3380 1518 2473  1  4 94  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1      0 7534232    356  76580    0    0  3564  3364 1582 2340  0  3 94  2
 1  0      0 7534648    368  76808    0    0  3464  3364 1655 2035  1  3 95  2
 0  0      0 7534956    372  76636    0    0  4364  4168 1568 2323  2  4 94  1
 0  0      0 7535184    380  76676    0    0  3572  3356 1739 2511  1  3 95  1
 0  0      0 7535284    392  76844    0    0  2696  2552 1343 1893  1  2 95  2
 1  0      0 7535396    376  76528    0    0  3940  3336 1749 2631  1  2 95  1
 0  0      0 7535204    376  76684    0    0  3508  3352 1995 2874  1  3 94  2
