procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  1      0 7560880   2156  57924    0    0     1     2   12    8  1  0 99  0
 1  0      0 7559964    360  51508    0    0  4908  2316 1684 1749  1  3 96  1
 0  0      0 7560168    356  51648    0    0  5116  2180 1598 2157  1  3 94  1
 0  0      0 7560772    360  51624    0    0  4400  2188 1341 1817  1  4 94  1
 0  0      0 7560260    348  51720    0    0  4396  2208 1423 2077  1  3 95  1
 0  0      0 7560260    364  51616    0    0  4380  2232 1349 1803  0  3 94  2
 1  0      0 7559968    372  52188    0    0  4108  1816 1214 1699  0  3 95  1
 0  0      0 7559960    376  51732    0    0  3832  2216 1297 1706  1  3 95  2
 0  0      0 7551612    404  59888    0    0  2656  1340 7067 2802  0  4 92  4
 1  0      0 7551344    364  59840    0    0  3232  1356 1050 1519  0  3 96  1
 0  0      0 7551748    376  59832    0    0  3028  1800 1126 1666  1  3 96  0
 0  0      0 7552208    372  60008    0    0  3548  1768 1134 1692  2  2 95  0
 0  0      0 7551788    384  59972    0    0  2708  1344  987 1416  1  2 97  0
 0  0      0 7552116    352  59896    0    0  3516  1796 1137 1507  0  3 96  1
 0  1      0 7538820    376  67980    0    0  2708  1344 6116 1442  1  4 94  2
 1  0      0 7543624    392  68192    0    0  2684  1336 3798 1601  1  3 95  2
 0  0      0 7543624    388  67960    0    0  2660  1340  929 1313  1  2 97  0
 0  0      0 7543524    392  68032    0    0  2676  1368  954 1306  1  1 97  1
 1  0      0 7543276    372  68184    0    0  3588  1768 1147 1568  1  2 96  1
 1  0      0 7542968    396  68456    0    0  3224  1380 1250 1478  0  3 96  1
 0  0      0 7543704    372  68008    0    0  3032  1768 1088 1449  0  3 96  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 7543752    364  68024    0    0  3552  1784 1071 1535  1  2 95  1
 2  0      0 7535744    392  76132    0    0  2724  1340 6624 1715  0  5 91  4
 0  0      0 7535288    384  76160    0    0  3052  1340  934 1355  1  2 97  1
 0  0      0 7535520    372  76248    0    0  3548  1788 1213 1666  1  2 96  1
 0  0      0 7535476    392  76228    0    0  2704  1352 1105 1421  1  2 96  1
 0  1      0 7536132    360  75536    0    0  3488  1368  986 1516  1  2 95  1
