procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  1      0 7561760   2196  56216    0    0     1     1   12    8  1  0 99  0
 2  0      0 7560576    500  51544    0    0  4152  1096 1389 1490  1  2 96  1
 0  0      0 7560312    376  51520    0    0  3988   948 1081 1577  1  2 96  1
 1  0      0 7560636    388  51372    0    0  2648   728  817 1274  1  1 97  1
 0  0      0 7560700    380  51444    0    0  3508   964  992 1516  1  2 96  1
 0  0      0 7560732    384  51524    0    0  2624   724  845 1298  1  2 96  0
 0  0      0 7560724    392  51428    0    0  2636   728  812 1261  1  2 97  1
 0  0      0 7560732    400  51484    0    0  2668   780  819 1289  1  1 97  1
 0  0      0 7560764    380  51292    0    0  3544   988 1016 1567  1  2 95  2
 3  0      0 7560548    392  51816    0    0  3016   776  894 1374  1  3 96  0
 1  0      0 7560984    380  51516    0    0  3224   984  979 1476  1  2 96  1
 1  0      0 7560884    388  51396    0    0  3496   780  913 1430  2  2 96  0
 0  0      0 7561016    384  51440    0    0  2604   984  932 1491  1  2 96  0
 0  0      0 7560396    400  51572    0    0  2688   796  843 1331  1  1 96  1
 0  0      0 7560892    392  51568    0    0  2648   740  805 1284  0  2 98  0
 0  0      0 7552824    400  59820    0    0  2688   740 7704 1481  0  3 93  3
 1  0      0 7552764    380  59752    0    0  3520  1004 1006 1638  2  1 96  2
 0  0      0 7552820    400  59572    0    0  2696   780  919 1503  0  2 97  1
 0  0      0 7552804    380  59580    0    0  3540   984  999 1526  1  3 95  1
 0  0      0 7552672    400  59764    0    0  2672   756  828 1296  1  1 97  1
 0  0      0 7552680    404  59512    0    0  2680   756  814 1280  2  2 97  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1      0 7553092    372  59276    0    0  3392   776  913 1466  0  2 97  1
 0  0      0 7552612    752  59504    0    0  3260   988 1057 1446  0  3 97  0
 0  0      0 7552620    392  59592    0    0  2668   756  829 1292  1  1 96  2
 0  0      0 7552744    408  59756    0    0  2664   752  822 1359  1  1 97  1
 0  0      0 7552620    396  59532    0    0  2648   748  811 1352  0  2 97  1
 0  0      0 7552496    384  59784    0    0  2632   788  857 1291  0  3 95  1
 0  0      0 7552612    376  59460    0    0  3472   984 1005 1480  1  3 95  0
 0  0      0 7552504    400  59616    0    0  2596   756  844 1288  1  3 96  0
 3  0      0 7543756    396  67948    0    0  2660   752 6660 2215  0  5 90  4
 3  0      0 7544492    400  67696    0    0  2672   768 1153 1296  1  2 96  1
