procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  1      0 7561644   2168  56248    0    0     1     1   12    8  1  0 99  0
 0  0      0 7560472    360  51416    0    0  4860  1324 1519 1658  1  3 95  1
 0  0      0 7560224    384  51448    0    0  4128   956 1111 1530  1  3 95  1
 1  0      0 7560364    384  51304    0    0  3552   956  987 1510  1  3 95  1
 0  0      0 7560364    388  51340    0    0  2672   720  821 1283  0  3 96  0
 0  0      0 7560356    380  51368    0    0  3564   956  968 1560  1  2 95  1
 0  0      0 7560100    408  51332    0    0  2688   736  843 1425  1  1 97  1
 0  1      0 7559852    400  51892    0    0  3168   732  856 1366  1  2 96  1
 0  0      0 7559728    372  51572    0    0  3012   940  919 1477  1  1 97  0
 1  0      0 7559868    396  51664    0    0  3036   736  865 1410  1  2 97  0
 1  0      0 7560248    364  51556    0    0  3232   940  967 1467  1  3 95  1
 0  0      0 7550592    388  59788    0    0  2684   736 7840 2030  0  7 90  4
 0  0      0 7550512    396  59796    0    0  2652   708  804 1295  1  2 97  0
 1  0      0 7550404    396  59816    0    0  2832   744  819 1290  0  3 96  0
 0  0      0 7550544    380  59596    0    0  3368   940  972 1489  1  2 96  1
 0  0      0 7550444    392  59772    0    0  2696   716  820 1312  1  2 96  0
 0  0      0 7550856    384  59480    0    0  3540   960  984 1516  2  2 96  0
 0  0      0 7550772    384  59800    0    0  2700   732  831 1340  1  1 97  1
 0  0      0 7550888    376  59476    0    0  3536   948  952 1487  1  1 97  1
 0  0      0 7550516    392  59528    0    0  2684   724  814 1281  1  2 96  0
 0  0      0 7550456    396  59752    0    0  2660   732  816 1289  0  2 97  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 7550712    380  59488    0    0  3560   944  976 1478  1  1 96  1
 0  0      0 7550704    384  59520    0    0  2688   716  807 1293  1  2 97  0
 1  0      0 7550704    400  59612    0    0  2704   720  792 1266  1  1 98  0
 0  0      0 7550860    400  59628    0    0  2700   716  992 1323  1  2 97  0
 0  0      0 7551140    400  59604    0    0  2724   752  808 1291  1  1 97  0
 0  0      0 7550768    384  59748    0    0  3532   956  991 1526  1  2 96  1
 0  0      0 7550908    384  59748    0    0  3544   940  982 1506  1  3 95  1
 0  0      0 7551156    404  59508    0    0  2692   736  851 1359  1  2 96  0
