procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 5  0      0 6930388   3176 140312    0    0     1     8   13    8  1  0 99  0
 1  0      0 6891232   3204 170864    0    0  1060 20040 4432 1955  2  6 90  2
 0  0      0 6878568   3220 182908    0    0   384 24000 1077 1474  4  6 89  1
 1  0      0 6863976   3232 196812    0    0   384 24000 3920 1542  4  6 89  1
 0  1      0 6845600   3252 210692    0    0   328 24080  974 1378  4  6 90  1
 0  0      0 6837160   3260 222264    0    0   784 20000 1080 1676  3  7 89  0
 0  0      0 6826504   3284 233652    0    0  1096 73024 1304 1742  3  7 83  8
 2  0      0 6810888   3296 244948    0    0   384 24000  976 1411  4  5 90  1
 0  0      0 6805540   3308 253416    0    0   256 20000  921 1400  4  5 90  0
 0  0      0 6793272   3320 265308    0    0   428 24000 1002 1493  3  8 88  0
 1  0      0 6779384   3340 277096    0    0   384 20036  937 1410  3  5 90  2
 0  0      0 6765716   3356 293244    0    0   348 73544 2919 1466  3  7 83  6
 0  0      0 6745080   3380 313100    0    0   524 24000 7859 3831  4  8 84  4
 1  0      0 6731000   3392 323684    0    0  2148 20000 1619 2300  2  8 90  0
 1  0      0 6721172   3404 335640    0    0   384 24000 1030 1498  4  6 90  1
 0  0      0 6708756   3424 347192    0    0   384 24036 1006 1465  4  5 90  0
 0  0      0 6701968   3440 355280    0    0   276 72316 1023 1337  3  5 86  6
 1  0      0 6685228   3452 366876    0    0   384 24000  951 1413  4  5 90  1
 0  0      0 6676912   3468 378668    0    0   384 20000  963 1474  3  6 90  1
