procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 7518036   2904  70644    0    0     1     6   12    8  1  0 99  0
 1  0      0 7498516   2932  82296    0    0   288  1552 1026 1504  1  5 94  0
 0  0      0 7497524   2952  83196    0    0   552  1764 1163 1606  1  6 92  1
 0  0      0 7496688   2964  83772    0    0   436  1512 1072 1579  0  7 92  0
 1  0      0 7495804   2984  84248    0    0   436  1592 1054 1481  0  6 93  1
 0  0      0 7495944   2996  84856    0    0   428  1764 1128 1563  1  6 93  1
 1  0      0 7494928   3020  85240    0    0   456  3356 1178 1506  1  5 93  1
 0  0      0 7494300   3040  86060    0    0   628  1764 1167 1622  1  6 92  1
 0  0      0 7493828   3052  86700    0    0   436  1512 1025 1473  2  5 93  0
 1  0      0 7493084   3072  87076    0    0   420  1800 1122 1526  1  7 92  0
 0  0      0 7484280   3084  95948    0    0   396  1512 3620 1526  1  6 92  2
 0  0      0 7483288   3108  96572    0    0   688  3540 1458 1734  2  5 92  1
 0  0      0 7483180   3124  97188    0    0   420  1512 1016 1445  1  5 93  1
 1  0      0 7493316   3136  87168    0    0   428  1764 1128 1559  1  6 93  0
 0  0      0 7482132   3156  98380    0    0   432  1548 1041 1476  1  6 92  1
 1  0      0 7492324   3172  87676    0    0   576  1764 1117 1549  1  5 93  0
