procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 7558760   2160  59688    0    0     1     4   12    8  1  0 99  0
 0  0      0 7558976    392  52976    0    0  4892  8212 1965 2009  1  4 93  1
 0  0      0 7558904    556  52996    0    0  3412  4896 1222 1559  0  3 96  1
 0  0      0 7559116    404  52828    0    0  2660  4888 1102 1478  0  2 96  2
 0  0      0 7550564    396  61016    0    0  2684  4900 8161 1581  1  5 91  3
 4  1      0 7550272    384  61548    0    0  3184  4920 1164 1586  1  3 95  1
 0  0      0 7542152    400  69212    0    0  2116  4872 7739 1816  1  5 91  4
 0  0      0 7541968    392  69300    0    0  2672  4928 1424 1650  0  2 97  1
 0  0      0 7542220    396  69568    0    0  3540  6492 1436 1797  1  4 93  1
 0  0      0 7542260    396  69572    0    0  2668  4904 1090 1537  0  2 96  1
 0  0      0 7541932    408  69284    0    0  2692  4892 1150 1484  0  3 96  1
 0  0      0 7542328    392  69240    0    0  2672  4896 1055 1487  1  3 96  1
 1  0      0 7542104    388  69304    0    0  2660  4900  934 1458  1  2 96  1
 0  0      0 7542204    392  69220    0    0  2652  4892 1372 1581  1  3 95  1
 0  0      0 7542196    564  69040    0    0  4636  4932 1698 1694  0  3 94  2
 1  0      0 7541908    368  68732    0    0  3520  4896 1499 1751  0  3 94  2
 1  0      0 7542212    356  69632    0    0  2372  4888  963 1387  0  2 96  2
 0  0      0 7542616    384  69476    0    0  3012  6504 1239 1657  0  4 95  1
 1  0      0 7542452    408  69188    0    0  2668  4892 1373 1608  0  3 96  1
 1  0      0 7541764    356  69776    0    0  3212  4932 1201 1641  1  3 95  2
 0  0      0 7542476    384  69484    0    0  3004  6492 1291 1665  0  3 95  2
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 7542288    396  69468    0    0  2660  4896 1541 1538  0  3 95  1
 0  0      0 7542616    408  69168    0    0  2700  4904 1076 1573  1  3 95  1
 0  0      0 7542668    396  69204    0    0  2676  4920 1314 1539  0  3 95  1
 4  0      0 7542484    388  69216    0    0  3920  5820 1155 1648  1  4 95  0
 1  1      0 7542312    380  69504    0    0  2680  5580 1206 1610  1  3 96  1
 0  0      0 7542396    416  69460    0    0  2664  4900 1305 1579  1  2 95  2
 1  0      0 7541252    388  69212    0    0  5332  4932 1829 1685  1  4 93  2
 2  1      0 7534200    404  77672    0    0  2688  6488 1488 1599  1  3 95  1
 0  0      0 7534320    440  77380    0    0  1744  3272 6445 1489  1  3 93  3
 1  1      0 7535880    376  75720    0    0  3448  4924 1433 1615  0  2 96  1
 0  0      0 7534408    392  77440    0    0  2988  6496 1182 1642  1  3 94  1
