procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 7538180   2872  66940    0    0     1     6   12    8  1  0 99  0
 2  0      0 7517964   2916  79216    0    0   784  1552 1204 1849  2  5 92  1
 1  0      0 7516840   2944  80108    0    0  1032  1764 1280 1841  1  6 92  1
 0  0      0 7515436   2968  81372    0    0   920  1512 1239 1866  1  6 91  1
 0  0      0 7506796   3004  90712    0    0   808  1592 3480 1821  1  7 91  2
 2  0      0 7516608   3032  80520    0    0   964  1764 1235 1779  1  5 93  1
 0  0      0 7504308   3072  93048    0    0   860  4940 1380 1821  1  6 91  1
 0  0      0 7502828   3100  93944    0    0   988  1764 1239 1789  2  5 92  1
 1  0      0 7501812   3124  95188    0    0   856  1512 1199 1821  2  6 91  1
 0  0      0 7501200   3160  96220    0    0   852  1548 1188 1757  0  6 92  1
 0  0      0 7499488   3188  97576    0    0  1008  1764 1295 1840  1  6 92  1
 0  0      0 7498348   3224  98564    0    0   832  5152 1396 1831  2  6 90  2
 0  0      0 7497356   3248  99528    0    0   916  1512 1175 1763  1  5 93  1
 1  0      0 7495952   3276 100576    0    0  1068  1764 1286 1844  1  4 93  2
 1  0      0 7494952   3312 101660    0    0   920  1548 1218 1843  1  5 92  1
 1  0      0 7493868   3336 102788    0    0   900  1512 1165 1733  1  5 92  2
