procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  1      0 7555108   3344  62196    0    0     1     3   12    8  1  0 99  0
 0  0      0 7559996    376  52152    0    0  4092  3548 1617 1621  1  3 96  1
 1  0      0 7559740    392  52548    0    0  3664  2492 1185 1508  1  2 97  0
 0  0      0 7559856    368  52020    0    0  3216  3292 1200 1500  1  3 96  1
 0  0      0 7560136    372  52240    0    0  2656  2500 1068 1487  1  2 96  2
 0  0      0 7559888    376  51984    0    0  2688  2472 1179 1634  0  1 97  1
 1  0      0 7551500    372  60432    0    0  2672  2492 8599 2104  0  5 91  3
 1  0      0 7550752    380  60756    0    0  3220  2492 1098 1491  1  1 96  2
 0  0      0 7551132    376  60244    0    0  2980  3292 1253 1730  0  3 96  1
 0  0      0 7550892    372  60432    0    0  2664  2484 1020 1379  1  2 96  1
 0  0      0 7551008    372  60180    0    0  2652  2504 1053 1380  1  2 97  1
 1  0      0 7552388    364  59416    0    0  3304  2476 1260 1515  0  2 97  1
 1  0      0 7543204    376  68608    0    0  2044  2476 7298 1646  0  3 93  4
 1  0      0 7543080    376  68364    0    0  2660  2476 1048 1363  0  2 97  0
 0  0      0 7543080    372  68640    0    0  2664  2484 1073 1317  0  2 97  1
 0  0      0 7543080    376  68384    0    0  2672  2480 1053 1371  1  1 97  1
 0  0      0 7543036    372  68368    0    0  2656  2480 1147 1311  0  2 96  1
 0  0      0 7543352    380  68364    0    0  3520  3320 1331 1634  1  3 95  1
 0  0      0 7535324    380  76664    0    0  2668  2484 6783 1695  1  4 91  4
 0  0      0 7535060    376  76600    0    0  2708  2484 1062 1358  1  1 97  0
 1  0      0 7534828    376  76832    0    0  2640  2488 1044 1439  1  2 97  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 7535324    376  76584    0    0  3460  3300 1204 1641  1  3 95  1
 0  0      0 7535108    376  76568    0    0  2672  2508 1408 1459  1  2 96  2
 0  0      0 7535224    376  76552    0    0  3528  3300 1203 1603  1  3 95  1
 1  0      0 7534496    384  77056    0    0  3188  2492 1100 1452  1  2 96  1
 0  0      0 7535100    364  76632    0    0  2988  3296 1300 1769  1  2 96  0
 1  0      0 7535356    376  76808    0    0  2692  2492  996 1349  0  2 96  2
 0  0      0 7535160    384  76584    0    0  3480  3300 1478 1615  1  2 96  1
 0  0      0 7534928    376  76572    0    0  2668  2492 1137 1657  0  1 97  2
 0  0      0 7534804    376  76848    0    0  2688  2484 1082 1364  1  1 97  1
 0  0      0 7535300    372  76548    0    0  2684  2480 1009 1414  0  3 96  1
