date,mode,size,count,ss_span,fs,before_img_size,after_img_size,diff_img_size,mean_write_bw
2024-12-29_02-33-32,seq,32000k,100,4,yuiha,176196,977952,801756,1226494935.040000
2024-12-29_02-33-32,seq,64000k,100,4,yuiha,176196,1779516,1603320,1140413859.840000
